Nice name, ID, Level, X, Z
"Unicorn",2837,0,2863,3378
"Fishing spot",1517,0,2875,3342
"Fishing spot",1517,0,2876,3331
"Fishing spot",1517,0,2877,3331
"Fishing spot",1517,0,2877,3342
"Monk of Entrana",1168,0,2830,3335
"Monk of Entrana",1169,0,2835,3336
"Monk of Entrana",1170,0,2839,3335
"Monk",4068,1,2851,3342
"Monk",4068,1,2854,3350
"Mosol Rei",8695,0,2883,2951
"Jungle spider",3020,0,2883,2996
"Jungle spider",3020,0,2884,3005
"Jungle spider",3020,0,2887,3006
"Jungle spider",3020,0,2888,2946
"Jungle spider",3020,0,2888,2998
"Jungle spider",3020,0,2890,3007
"Jungle spider",3020,0,2891,2994
"Jungle spider",3020,0,2892,2946
"Jungle spider",3020,0,2892,2997
"Jungle spider",3020,0,2892,3000
"Jungle spider",3020,0,2893,2948
"Jungle spider",3020,0,2894,3006
"Jogre",2094,0,2896,2945
"Jungle spider",3020,0,2896,3000
"Jogre",2094,0,2903,2945
"Jogre",2094,0,2918,2963
"Tribesman",530,0,2918,2987
"Jogre",2094,0,2921,2959
"Jogre",2094,0,2923,2985
"Snake",2845,0,2924,2979
"Jogre",2094,0,2925,2956
"Snake",2845,0,2927,2977
"Snake",2845,0,2928,2973
"Jogre",2094,0,2931,2987
"Penwie",2553,0,2932,2972
"Snake",2845,0,2933,2981
"Jungle forester",3955,0,2935,2945
"Snake",2845,0,2935,2973
"Snake",2845,0,2936,2986
"Snake",2845,0,2937,2978
"Tribesman",530,0,2937,2993
"Tribesman",530,0,2938,2995
"Snake",2845,0,2939,2985
"Tribesman",530,0,2940,2991
"Tribesman",530,0,2942,2995
"Suqah",787,0,2114,3938
"Suqah",787,0,2116,3945
"Suqah",790,0,2117,3926
"Suqah",790,0,2117,3951
"Suqah",788,0,2122,3939
"Suqah",790,0,2133,3942
"Suqah",793,0,2135,3930
"Suqah",787,0,2137,3946
"'Betty' B.Boppin",3870,0,2138,3907
"Suqah",787,0,2142,3939
"Suqah",791,0,2147,3944
"Suqah",787,0,2148,3935
"Suqah",787,0,2149,3940
"Suqah",787,0,2155,3943
"Suqah",792,0,2160,3937
"'Beedy-eye' Jones",3871,1,2141,3904
"Jack Sails",3868,2,2138,3912
"'Eagle-eye' Shultz",3859,2,2140,3916
"Jenny Blade",3872,2,2143,3905
"Jenny Blade",3872,3,2142,3911
"Unicorn",2837,0,3140,3209
"Goblin",3031,0,3141,3258
"Goblin",3029,0,3141,3261
"Goblin",3030,0,3142,3230
"Goblin",3030,0,3142,3260
"Butterfly",238,0,3143,3210
"Goblin",3031,0,3143,3227
"Goblin",3033,0,3144,3231
"Goblin",3034,0,3144,3233
"Goblin",3034,0,3144,3259
"Goblin",3032,0,3145,3229
"Goblin",3035,0,3146,3234
"Goblin",3034,0,3146,3260
"Archer",1157,0,3149,3205
"Warrior",1158,0,3149,3207
"Monk",1159,0,3151,3207
"Wizard",1160,0,3152,3205
"Butterfly",238,0,3155,3253
"Spider",3019,0,3157,3225
"Spider",3019,0,3158,3225
"Giant spider",3017,0,3159,3223
"Giant spider",3017,0,3162,3225
"Giant spider",3017,0,3163,3222
"Spider",3019,0,3163,3226
"Butterfly",238,0,3163,3261
"Spider",3019,0,3165,3247
"Giant spider",3017,0,3165,3249
"Giant spider",3017,0,3166,3242
"Spider",3019,0,3166,3248
"Goblin",3045,0,3167,3205
"Giant spider",3017,0,3167,3247
"Spider",3019,0,3168,3245
"Butterfly",238,0,3168,3258
"Spider",3019,0,3169,3243
"Giant spider",3017,0,3170,3245
"Giant spider",3017,0,3170,3248
"Butterfly",234,0,3175,3226
"Butterfly",234,0,3178,3228
"Butterfly",234,0,3179,3226
"Mugger",513,0,3181,3216
"Butterfly",234,0,3182,3251
"Goblin",3033,0,3183,3244
"Goblin",3034,0,3183,3246
"Butterfly",234,0,3183,3254
"Sheep",1303,0,3185,3219
"Goblin",3036,0,3185,3244
"Goblin",3033,0,3185,3246
"Sheep",1308,0,3186,3218
"Goblin",3034,0,3187,3244
"Goblin",3036,0,3187,3246
"Rat",2854,0,3191,3204
"Giant rat",2859,0,3192,3207
"Goblin",3033,0,3192,3245
"Rat",2854,0,3193,3205
"Fayeth",2681,0,3193,3233
"Sheep",2699,0,3193,3262
"Giant rat",2861,0,3194,3203
"Goblin",3031,0,3194,3248
"Giant rat",2860,0,3195,3207
"Rat",2854,0,3196,3206
"Tool Leprechaun",0,0,3196,3228
"Sheep",2786,0,3196,3259
"Giant rat",2859,0,3197,3201
"Rat",2854,0,3197,3204
"Goblin",3030,0,3197,3250
"Goblin",3029,0,3198,3255
"Sheep",2693,0,3198,3261
"Hobgoblin",3049,0,3075,3748
"Hobgoblin",3049,0,3076,3774
"Hobgoblin",3049,0,3078,3742
"Hobgoblin",3049,0,3078,3754
"Hobgoblin",3049,0,3078,3764
"Hobgoblin",3049,0,3080,3750
"Hobgoblin",3049,0,3080,3759
"Hobgoblin",3049,0,3081,3770
"Hobgoblin",3049,0,3083,3766
"Hobgoblin",3049,0,3085,3742
"Hobgoblin",3049,0,3085,3757
"Hobgoblin",3049,0,3085,3773
"Hobgoblin",3049,0,3087,3752
"Hobgoblin",3049,0,3088,3758
"Hobgoblin",3049,0,3088,3765
"Hobgoblin",3049,0,3089,3770
"Hobgoblin",3049,0,3092,3756
"Hobgoblin",3049,0,3092,3763
"Hobgoblin",3049,0,3094,3746
"Hobgoblin",3049,0,3094,3772
"Hobgoblin",3049,0,3096,3767
"Hobgoblin",3049,0,3097,3756
"Hobgoblin",3049,0,3097,3761
"Hobgoblin",3049,0,3099,3770
"Hobgoblin",3049,0,3105,3763
"Hobgoblin",3049,0,3107,3758
"Man",6987,0,1792,3730
"Man",6989,0,1792,3747
"Piliar",6788,0,1793,3739
"Robert O'Reilly",7905,0,1794,3758
"Pirate",6993,0,1795,3748
"Woman",6991,0,1800,3719
"Pirate",6994,0,1801,3729
"Rat",2855,0,1803,3738
"Poor looking woman",7923,0,1803,3742
"Rat",2854,0,1803,3747
"Rat",2854,0,1806,3755
"Leenz",6986,0,1807,3723
"Rat",2854,0,1807,3753
"Pirate",6995,0,1812,3748
"Rat",2855,0,1812,3756
"Rat",2854,0,1813,3743
"Rat",2855,0,1813,3755
"Rat",2855,0,1814,3757
"Swarm",330,0,1815,3750
"Fisherman",6981,0,1823,3769
"Rod Fishing spot",6825,0,1826,3770
"Rod Fishing spot",6825,0,1827,3770
"Rod Fishing spot",6825,0,1833,3769
"Swarm",330,0,1803,3767
"Dock worker",6968,0,1809,3715
"Rat",2854,0,1815,3715
"Dock worker",6967,0,1816,3726
"Spider",3019,0,1817,3748
"Dockmaster",6966,0,1821,3740
"Swarm",330,0,1825,3722
"Pirate",6994,0,1826,3714
"Dock worker",6968,0,1826,3748
"Frankie",6963,0,1831,3719
"Dock worker",6967,0,1831,3737
"Dock worker",6967,0,1833,3758
"Rat",2854,0,1834,3747
"Mugger",6996,0,1835,3730
"Rat",2855,0,1836,3742
"Pirate",6993,0,1840,3739
"Pirate",6994,0,1840,3755
"Spider",3019,0,1842,3753
"Pirate",6993,0,1845,3739
"Man",6989,0,1846,3757
"Rat",2854,0,1847,3724
"Conrad King",7928,0,1847,3734
"Captain Khaled",6764,0,1847,3753
"Dock worker",6968,0,1848,3722
"Spider",3019,0,1848,3748
"Man",6988,0,1849,3742
"Billy",4116,0,2816,3559
"Rooster",1175,0,2816,3560
"Chicken",1173,0,2816,3561
"Chicken",1174,0,2818,3559
"Chicken",1173,0,2819,3561
"Chicken",1174,0,2819,3562
"Tenzing",4094,0,2820,3556
"Jade",2472,0,2841,3543
"Lidio",2469,0,2842,3551
"Lilly",2470,0,2845,3553
"Ajjat",2460,0,2851,3553
"Shanomi",2462,0,2854,3541
"Harrallak Menarous",2458,0,2866,3546
"Ghommal",2457,0,2877,3546
"Gamfred",2459,1,2840,3541
"Anton",2471,1,2855,3536
"Sloane",2473,1,2855,3552
"Ref",6074,1,2867,3544
"Ref",6073,1,2867,3556
"Jimmy",6072,1,2872,3539
"Cyclops",2468,2,2842,3550
"Kamfreena",2461,2,2846,3539
"Cyclops",2463,2,2848,3551
"Cyclops",2467,2,2851,3535
"Cyclops",2466,2,2851,3540
"Cyclops",2464,2,2854,3542
"Cyclops",2465,2,2855,3535
"Cyclops",2465,2,2858,3550
"Cyclops",2466,2,2862,3550
"Cyclops",2463,2,2866,3544
"Cyclops",2467,2,2868,3552
"Cyclops",2468,2,2870,3541
"Cyclops",2464,2,2872,3552
"Baby impling",1645,0,2563,4291
"Imp defender",5738,0,2563,4292
"Baby impling",1645,0,2563,4348
"Young impling",1646,0,2564,4321
"Imp defender",5738,0,2564,4348
"Imp defender",5738,0,2566,4294
"Imp defender",5738,0,2566,4345
"Eclectic impling",1650,0,2567,4319
"Gourmet impling",1647,0,2568,4296
"Earth impling",1648,0,2568,4317
"Baby impling",1645,0,2568,4323
"Gourmet impling",1647,0,2568,4327
"Imp defender",5738,0,2569,4297
"Man",9391,0,2569,4342
"Man",9391,0,2570,4297
"Earth impling",1648,0,2570,4330
"Man",9392,0,2570,4332
"Imp defender",5738,0,2570,4342
"Baby impling",1645,0,2571,4305
"Baby impling",1645,0,2571,4337
"Imp defender",5738,0,2572,4300
"Man",9391,0,2572,4321
"Imp defender",5738,0,2572,4339
"Earth impling",1648,0,2574,4305
"Gourmet impling",1647,0,2574,4311
"Essence impling",1649,0,2574,4317
"Young impling",1646,0,2574,4321
"Man",9392,0,2574,4322
"Young impling",1646,0,2574,4331
"Imp defender",5738,0,2575,4303
"Man",9391,0,2575,4306
"Imp defender",5738,0,2575,4336
"Man",9390,0,2576,4336
"Essence impling",1649,0,2576,4337
"Man",9392,0,2578,4299
"Imp defender",5738,0,2578,4306
"Imp defender",5738,0,2578,4333
"Man",9391,0,2578,4334
"Gourmet impling",1647,0,2580,4343
"Baby impling",1645,0,2581,4300
"Imp defender",5738,0,2581,4309
"Imp defender",5738,0,2581,4330
"Baby impling",1645,0,2584,4344
"Gourmet impling",1647,0,2585,4296
"Essence impling",1649,0,2585,4298
"Man",9392,0,2585,4340
"Elnock Inquisitor",5734,0,2586,4314
"Young impling",1646,0,2587,4300
"Earth impling",1648,0,2587,4342
"Man",9392,0,2589,4299
"Earth impling",1648,0,2590,4298
"Man",9394,0,2590,4319
"Man",9395,0,2590,4320
"Young impling",1646,0,2590,4348
"Eclectic impling",1650,0,2591,4295
"Man",9391,0,2591,4301
"Man",9397,0,2591,4319
"Man",9391,0,2591,4339
"Eclectic impling",1650,0,2591,4340
"Young impling",1646,0,2592,4291
"Immenizz",5735,0,2592,4320
"Man",9396,0,2593,4319
"Young impling",1646,0,2595,4343
"Baby impling",1645,0,2596,4296
"Gourmet impling",1647,0,2597,4293
"Man",9392,0,2598,4302
"Earth impling",1648,0,2598,4340
"Essence impling",1649,0,2601,4343
"Imp defender",5738,0,2602,4310
"Imp defender",5738,0,2602,4330
"Gourmet impling",1647,0,2602,4346
"Man",9392,0,2603,4340
"Imp defender",5738,0,2604,4306
"Man",9391,0,2605,4306
"Imp defender",5738,0,2605,4333
"Man",9391,0,2605,4334
"Imp defender",5738,0,2608,4303
"Imp defender",5738,0,2608,4336
"Gourmet impling",1647,0,2609,4317
"Man",9392,0,2609,4322
"Baby impling",1645,0,2609,4339
"Man",9390,0,2610,4301
"Baby impling",1645,0,2610,4304
"Man",9391,0,2610,4320
"Imp defender",5738,0,2611,4300
"Earth impling",1648,0,2611,4334
"Imp defender",5738,0,2611,4339
"Young impling",1646,0,2612,4309
"Earth impling",1648,0,2612,4310
"Essence impling",1649,0,2612,4318
"Young impling",1646,0,2612,4327
"Imp defender",5738,0,2614,4297
"Man",9392,0,2614,4308
"Imp defender",5738,0,2614,4342
"Gourmet impling",1647,0,2615,4298
"Baby impling",1645,0,2615,4322
"Eclectic impling",1650,0,2615,4326
"Man",9392,0,2615,4333
"Gourmet impling",1647,0,2615,4342
"Imp defender",5738,0,2616,4294
"Man",9391,0,2616,4343
"Man",9391,0,2617,4295
"Imp defender",5738,0,2617,4345
"Gourmet impling",1647,0,2618,4321
"Imp defender",5738,0,2619,4291
"Young impling",1646,0,2619,4322
"Imp defender",5738,0,2619,4348
"Baby impling",1645,0,2620,4291
"Baby impling",1645,0,2620,4348
"Revenant dark beast",7938,0,3207,10164
"Revenant ork",7937,0,3218,10133
"Revenant hellhound",7935,0,3246,10175
"Revenant pyrefiend",7932,0,3254,10140
"Ogre guard",4371,0,2501,3012
"Ogre guard",4371,0,2503,3011
"Ogre chieftain",4362,0,2505,3032
"Ogre guard",4370,0,2505,3062
"Enclave guard",4381,0,2507,3036
"Enclave guard",4381,0,2507,3040
"Ogre guard",4370,0,2507,3062
"Ogre",2096,0,2510,3044
"Ogre chieftain",4362,0,2512,3022
"Ogre",2095,0,2513,3026
"Ogre trader",4403,0,2513,3034
"Ogre trader",4401,0,2518,3035
"Ogre chieftain",4362,0,2518,3041
"Ogre",2096,0,2520,3046
"Ogre",2095,0,2522,3055
"Ogre",2095,0,2523,3057
"Ogre trader",4404,0,2525,3043
"Ogre guard",4372,0,2526,3018
"Ogre",2096,0,2526,3039
"Ogre chieftain",4362,0,2528,3044
"Ogre merchant",4402,0,2528,3048
"Ogre guard",4372,0,2529,3019
"Ogre",2095,0,2529,3032
"Ogre",2095,0,2539,3018
"Ogre",2095,0,2541,3016
"City guard",4373,0,2541,3029
"City guard",4373,0,2541,3034
"Keef",1451,0,2543,3031
"Ogre guard",4369,0,2549,3029
"Ogre",2095,0,2550,3043
"Ogre",2095,0,2550,3046
"Ogre guard",4369,0,2551,3031
"Ogre",2095,0,2553,3047
"Spiritual mage",3168,2,2830,5284
"Kree'arra",3162,2,2832,5302
"Aviansie",3182,2,2833,5289
"Aviansie",3174,2,2834,5283
"Aviansie",3179,2,2835,5271
"Werewolf",3136,2,2835,5286
"Spiritual mage",3168,2,2837,5265
"Spiritual warrior",3166,2,2837,5288
"Aviansie",3176,2,2839,5275
"Aviansie",3174,2,2840,5268
"Aviansie",3171,2,2841,5263
"Spiritual warrior",3166,2,2841,5281
"Aviansie",3176,2,2842,5286
"Aviansie",3171,2,2842,5291
"Spiritual ranger",3160,2,2843,5266
"Spiritual ranger",3167,2,2845,5260
"Aviansie",3176,2,2845,5269
"Bloodveld",3138,2,2845,5283
"Aviansie",3181,2,2846,5279
"Aviansie",3182,2,2848,5259
"Spiritual ranger",3167,2,2848,5274
"Werewolf",3135,2,2848,5277
"Spiritual ranger",3160,2,2848,5282
"Aviansie",3178,2,2849,5270
"Aviansie",3180,2,2849,5292
"Aviansie",3175,2,2851,5274
"Aviansie",3177,2,2851,5310
"Aviansie",3170,2,2853,5264
"Spiritual mage",3168,2,2854,5273
"Aviansie",3180,2,2854,5299
"Icefiend",3140,2,2854,5304
"Aviansie",3183,2,2855,5283
"Aviansie",3173,2,2856,5269
"Spiritual warrior",3166,2,2858,5263
"Aviansie",3172,2,2858,5304
"Werewolf",3136,2,2859,5283
"Aviansie",3177,2,2861,5297
"Aviansie",3172,2,2861,5310
"Gorak",3141,2,2862,5260
"Feral Vampyre",3137,2,2862,5292
"Aviansie",3175,2,2863,5268
"Pyrefiend",3139,2,2863,5307
"Pyrefiend",3139,2,2864,5280
"Pyrefiend",3139,2,2864,5281
"Gorak",3141,2,2864,5293
"Aviansie",3170,2,2866,5262
"Aviansie",3178,2,2866,5271
"Spiritual mage",3168,2,2867,5266
"Aviansie",3169,2,2867,5305
"Aviansie",3172,2,2868,5288
"Aviansie",3173,2,2870,5265
"Aviansie",3183,2,2871,5310
"Aviansie",3181,2,2873,5260
"Aviansie",3180,2,2873,5286
"Bloodveld",3138,2,2873,5299
"Aviansie",3172,2,2874,5292
"Icefiend",3140,2,2875,5296
"Aviansie",3183,2,2876,5298
"Aviansie",3180,2,2877,5310
"Aviansie",3177,2,2878,5282
"Feral Vampyre",3137,2,2878,5286
"Aviansie",3169,2,2878,5291
"Tomas Lawry",7926,0,1796,3782
"Banker",6969,0,1796,3792
"Banker",6970,0,1800,3792
"Banker",6969,0,1804,3792
"Banker",6970,0,1808,3792
"Tynan",6964,0,1840,3786
"Nicholas",6965,0,1842,3803
"Billy",4116,0,1845,3826
"Butterfly",235,0,1666,3601
"Crow",2070,0,1666,3631
"Duck",1839,0,1669,3591
"Squirrel",1418,0,1669,3617
"Chicken",1174,0,1669,3636
"Chicken",1173,0,1669,3637
"Chicken",1174,0,1669,3639
"Chicken",1173,0,1669,3640
"Chicken",1174,0,1670,3637
"Chicken",1173,0,1670,3639
"Duck",1838,0,1671,3591
"Butterfly",234,0,1671,3613
"Butterfly",234,0,1674,3629
"Butterfly",234,0,1674,3640
"Squirrel",1418,0,1675,3607
"Ramocean",6937,0,1676,3620
"Squirrel",1418,0,1676,3631
"Spider",3019,0,1677,3627
"Man",6988,0,1678,3609
"Piglet",2810,0,1678,3639
"Pig",2807,0,1679,3636
"Butterfly",235,0,1680,3597
"Talia",6938,0,1681,3617
"Pig",2808,0,1681,3635
"Pig",2807,0,1681,3638
"Pig",2808,0,1682,3638
"Butterfly",234,0,1683,3605
"Squirrel",1418,0,1683,3611
"Butterfly",235,0,1685,3629
"Pig",2808,0,1685,3640
"Spider",3019,0,1686,3630
"Piglet",2809,0,1686,3636
"Butterfly",235,0,1687,3612
"Squirrel",1416,0,1687,3626
"Crow",2071,0,1688,3625
"Piglet",2811,0,1688,3639
"Squirrel",1417,0,1689,3619
"Woman",6990,0,1690,3603
"Crow",2072,0,1690,3615
"Butterfly",235,0,1691,3599
"Fox",3901,0,1691,3623
"Crow",2069,0,1691,3639
"Duck",1839,0,1692,3593
"Rabbit",3664,0,1692,3641
"Duck",1838,0,1694,3591
"Butterfly",234,0,1694,3635
"Squirrel",1418,0,1696,3630
"Squirrel",1416,0,1697,3606
"Crow",2074,0,1697,3607
"Butterfly",237,0,1698,3603
"Butterfly",234,0,1698,3609
"Butterfly",235,0,1699,3605
"Squirrel",1416,0,1699,3630
"Fox",3901,0,1700,3609
"Crow",2072,0,1700,3611
"Butterfly",235,0,1701,3596
"Crow",2071,0,1701,3631
"Squirrel",1417,0,1702,3618
"Spider",3019,0,1703,3614
"Butterfly",235,0,1703,3622
"Duck",1838,0,1703,3639
"Rabbit",3664,0,1705,3612
"Duck",1838,0,1705,3641
"Duck",1839,0,1706,3588
"Squirrel",1417,0,1707,3610
"Squirrel",1416,0,1707,3617
"Duck",1838,0,1707,3632
"Duck",1838,0,1713,3602
"Rod Fishing spot",7468,0,1714,3607
"Rod Fishing spot",7468,0,1715,3612
"Duck",1838,0,1715,3638
"Duck",1839,0,1718,3608
"Duck",1838,0,1718,3613
"Man",6987,0,1719,3594
"Man",6989,1,1670,3599
"Woman",6992,1,1671,3600
"Larrissa",4426,0,2445,4599
"Giant spider",3018,0,3162,3882
"Spider",3019,0,3162,3887
"Spider",3019,0,3163,3879
"Giant spider",3018,0,3163,3892
"Spider",3019,0,3164,3881
"Spider",3019,0,3164,3887
"Giant spider",3018,0,3165,3889
"Giant spider",3018,0,3165,3895
"Giant spider",3018,0,3166,3883
"Spider",3019,0,3166,3886
"Spider",3019,0,3167,3889
"Giant spider",3018,0,3168,3877
"Spider",3019,0,3168,3886
"Spider",3019,0,3168,3893
"Spider",3019,0,3169,3883
"Giant spider",3018,0,3169,3888
"Spider",3019,0,3171,3881
"Giant spider",3018,0,3171,3883
"Spider",3019,0,3171,3889
"Giant spider",3018,0,3171,3894
"Spider",3019,0,3173,3882
"Spider",3019,0,3173,3885
"Giant spider",3018,0,3173,3888
"Spider",3019,0,3174,3879
"Spider",3019,0,3176,3887
"Giant spider",3018,0,3177,3877
"Spider",3019,0,3177,3883
"Spider",3019,0,3178,3885
"Giant spider",3018,0,3181,3887
"Giant rat",2863,0,3200,3174
"Giant frog",8700,0,3200,3177
"Giant frog",8700,0,3201,3186
"Giant rat",2864,0,3201,3189
"Giant rat",2864,0,3202,3161
"Giant frog",8700,0,3203,3174
"Big frog",8701,0,3203,3176
"Big frog",8701,0,3204,3188
"Big frog",8701,0,3204,3193
"Giant rat",2864,0,3204,3196
"Frog",8702,0,3205,3195
"Big frog",8701,0,3206,3190
"Big frog",8701,0,3207,3173
"Big frog",8701,0,3207,3176
"Giant rat",2856,0,3207,3187
"Big frog",8701,0,3209,3165
"Giant rat",2863,0,3210,3151
"Frog",8702,0,3211,3162
"Big frog",8701,0,3211,3185
"Giant rat",2863,0,3211,3187
"Giant rat",2863,0,3211,3195
"Frog",8702,0,3212,3191
"Big frog",8701,0,3213,3168
"Big frog",8701,0,3213,3190
"Giant rat",2864,0,3214,3181
"Frog",8702,0,3214,3186
"Frog",8702,0,3214,3195
"Frog",8702,0,3215,3165
"Giant rat",2864,0,3215,3172
"Giant rat",2863,0,3215,3177
"Frog",8702,0,3217,3160
"Big frog",8701,0,3217,3181
"Big frog",8701,0,3218,3184
"Frog",8702,0,3219,3179
"Big frog",8701,0,3221,3164
"Frog",8702,0,3221,3183
"Frog",8702,0,3222,3157
"Frog",8702,0,3222,3174
"Giant rat",2863,0,3223,3161
"Frog",8702,0,3225,3195
"Frog",8702,0,3226,3187
"Mining tutor",3222,0,3227,3146
"Frog",8702,0,3227,3161
"Big frog",8701,0,3227,3173
"Big frog",8701,0,3229,3164
"Giant rat",2864,0,3229,3188
"Frog",8702,0,3230,3169
"Giant rat",2864,0,3233,3161
"Frog",8702,0,3233,3178
"Frog",8702,0,3233,3191
"Cooking tutor",3219,0,3234,3196
"Hewey",7429,0,3237,3153
"Abigale",7428,0,3237,3155
"Count Check",7414,0,3238,3199
"Fishing spot",1530,0,3240,3146
"Fishing spot",1530,0,3240,3147
"Fishing spot",1530,0,3244,3150
"Fishing spot",1530,0,3245,3152
"Fishing tutor",3221,0,3245,3157
"Fishing spot",1530,0,3246,3155
"Mountain Dwarf",3390,0,1862,5345
"Pirate Pete",3389,0,1862,5347
"General Bentnoze",3392,0,1862,5349
"General Wartface",3391,0,1862,5351
"Culinaromancer",4849,0,1863,5317
"Skrach Uglogwee",3398,0,1863,5352
"Awowogei",3396,0,1865,5343
"Sir Amik Varze",3395,0,1865,5345
"Evil Dave",3394,0,1865,5347
"Lumbridge Guide",3393,0,1865,5349
"Gypsy",6256,0,1866,5327
"Gull",284,0,1940,4831
"Gull",284,0,1944,4814
"Murphy",5610,0,1947,4827
"Gull",285,0,1948,4833
"Shark",5612,0,1950,4819
"Shark",5611,0,1955,4833
"Gull",285,0,1965,4816
"Brundt the Chieftain",9269,0,2466,4010
"Haskell",9272,0,2471,3995
"Cosmic Being",1835,0,2090,4829
"",1836,2,2058,4828
"",1837,2,2065,4834
"",1836,2,2099,4833
"Fishing spot",1542,0,2500,3506
"Fishing spot",1542,0,2500,3512
"Otto Godblessed",2914,0,2501,3487
"Fishing spot",1542,0,2504,3497
"Fishing spot",1542,0,2506,3493
"Hudon",4182,0,2511,3484
"Fishing spot",1542,0,2520,3518
"Almera",4181,0,2522,3498
"Guard",5188,0,2554,3472
"Guard",5189,0,2554,3476
"Pyrefiend",433,0,2055,6036
"Pyrelord",6795,0,2058,6034
"Pyrefiend",436,0,2059,6038
"Pyrefiend",436,0,2060,6032
"Pyrefiend",435,0,2061,6030
"Pyrefiend",433,0,2062,6039
"Pyrefiend",434,0,2063,6033
"Pyrelord",6795,0,2064,6030
"Pyrefiend",434,0,2065,6037
"Pyrefiend",433,0,2067,6030
"Pyrelord",6762,0,2067,6033
"Pyrefiend",435,0,2068,6036
"Pyrefiend",433,0,2070,6033
"Butterfly",238,0,2086,6028
"Fishing spot",10515,0,2086,6048
"Fishing spot",10515,0,2094,6046
"Bird",10541,0,2097,6027
"Squirrel",1416,0,2110,6037
"Spria",10440,0,3091,3266
"Morgan",3479,0,3098,3268
"Rat",2854,0,3100,3273
"Rat",2854,0,3100,3277
"Man",3106,0,3100,3279
"Goblin",3034,0,3110,3281
"Highwayman",518,0,3110,3295
"Goblin",3035,0,3114,3310
"Farmer",3251,0,3119,3276
"Woman",3111,1,3097,3269
"Rat",2854,0,2438,9885
"Rat",2854,0,2442,9891
"Giant bat",2834,0,2443,9862
"Rat",2854,0,2443,9882
"Rat",2854,0,2447,9891
"Giant rat",2856,0,2450,9903
"Giant rat",2856,0,2450,9912
"Giant bat",2834,0,2451,9860
"Rat",2854,0,2451,9882
"Rat",2854,0,2452,9878
"Rat",2854,0,2453,9890
"Rat",2854,0,2456,9858
"Rat",2854,0,2456,9872
"Rat",2854,0,2456,9883
"Giant rat",2856,0,2456,9910
"Rat",2854,0,2458,9877
"Giant bat",2834,0,2460,9860
"Rat",2854,0,2460,9863
"Gnome guard",6081,0,2461,9895
"Rat",2854,0,2462,9890
"King Narnode Shareen",1423,0,2464,9897
"Giant rat",2856,0,2464,9908
"Gnome guard",6081,0,2465,9894
"Gnome guard",6081,0,2465,9899
"Giant rat",2856,0,2466,9881
"Rat",2854,0,2467,9860
"Giant bat",2834,0,2469,9863
"Rat",2854,0,2470,9888
"Rat",2854,0,2475,9866
"Rat",2854,0,2476,9887
"Giant rat",2856,0,2477,9896
"Rat",2854,0,2481,9869
"Rat",2854,0,2482,9865
"Giant rat",2856,0,2482,9914
"Giant rat",2856,0,2483,9888
"Rat",2854,0,2488,9861
"Giant rat",2856,0,2488,9912
"Rat",2854,0,2489,9866
"Lady Carys Hefin",4548,0,2276,3093
"Lizardman brute",6919,0,1369,3527
"Lizardman",6916,0,1369,3563
"Lizardman",6914,0,1369,3580
"Lizardman",6916,0,1370,3582
"Soldier",7524,0,1371,3574
"Lizardman",6915,0,1372,3532
"Soldier",7523,0,1372,3561
"Soldier",7522,0,1372,3567
"Soldier",7521,0,1372,3581
"Lizardman",6917,0,1373,3526
"Soldier",7521,0,1374,3571
"Lizardman",6914,0,1375,3563
"Lizardman",6916,0,1375,3567
"Lizardman",6914,0,1376,3574
"Soldier",7523,0,1378,3576
"Lizardman brute",6919,0,1378,3581
"Lizardman brute",6919,0,1380,3574
"Soldier",7521,0,1383,3573
"Lizardman",6914,0,1388,3568
"Lizardman brute",6919,0,1392,3570
"Lizardman",6915,0,1399,3563
"Mountain Guide",7618,0,1401,3538
"Soldier",7522,0,1387,3569
"Fishing spot",635,0,2113,5074
"50% Luke",604,0,2120,5096
"Fever spider",626,0,2140,5093
"Zombie pirate",613,0,2141,5083
"Zombie pirate",614,0,2142,5081
"Fever spider",626,0,2142,5097
"Fever spider",626,0,2142,5103
"Zombie pirate",618,0,2143,5078
"Fever spider",626,0,2143,5094
"Zombie swab",623,0,2144,5071
"Zombie pirate",615,0,2145,5080
"Zombie protester",612,0,2145,5086
"Zombie protester",607,0,2145,5087
"Fever spider",626,0,2146,5098
"Zombie swab",620,0,2147,5071
"Zombie protester",608,0,2147,5085
"Zombie pirate",617,0,2148,5078
"Zombie pirate",616,0,2148,5080
"Zombie protester",611,0,2148,5087
"Fever spider",626,0,2148,5103
"Captain Donnie",606,0,2150,5078
"Zombie protester",610,0,2150,5085
"Zombie protester",609,0,2150,5086
"Fever spider",626,0,2151,5094
"Zombie swab",619,0,2152,5073
"Zombie swab",621,0,2153,5071
"Zombie protester",611,0,2153,5084
"Zombie protester",610,0,2153,5086
"Zombie protester",609,0,2154,5085
"Fever spider",626,0,2154,5101
"Zombie pirate",613,0,2155,5080
"Zombie pirate",614,0,2156,5078
"Zombie protester",612,0,2157,5084
"Fever spider",626,0,2157,5098
"Zombie swab",622,0,2158,5071
"Zombie pirate",618,0,2158,5076
"Zombie pirate",615,0,2158,5079
"Zombie protester",608,0,2158,5083
"Zombie protester",607,0,2159,5086
"Fever spider",626,0,2159,5104
"Zombie pirate",616,0,2160,5078
